#OTU ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
OTU25651	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8976	0	0	3	0	3	0	1	1	0	7	6	0	0	0	4	0	3	7	0	5	0	17	0	2	1	0	3	5	0	5
OTU16852	0	0	2	1	1	1	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	3	0	1	0	0	0	1	3	0
OTU21896	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU17305	0	0	2	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU27665	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0
OTU15688	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	1	0	0
OTU19496	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
OTU18072	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	1	0	2
OTU18401	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	1
OTU6412	0	0	1	0	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	21	1	4	0	0	0	0	3	2	0	2
OTU6899	0	0	3	0	2	0	0	0	0	23	0	0	0	0	1	0	0	10	0	2	0	1	0	0	3	0	0	4	0	1
OTU7899	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	1	4	3	1	0	0	1
OTU13425	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	1	0	0	0
OTU17056	0	0	2	1	2	2	2	0	3	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU4186	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	129	0	4	0	0	3	0	0	0	0	0
OTU22939	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU19642	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU15720	0	0	1	0	4	1	4	0	0	1	0	0	1	1	4	0	3	0	1	0	0	0	0	2	0	0	4	2	1	0
OTU23256	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU24687	0	0	2	0	1	0	0	0	0	0	3	7	3	0	0	1	0	0	1	1	1	0	0	0	0	0	3	0	0	0
OTU27766	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
OTU24796	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU15014	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
OTU8786	0	0	2	0	0	9	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10444	0	0	1	0	0	0	0	6	0	0	0	0	0	0	1	0	3	0	2	0	0	1	0	0	0	0	0	0	0	1
OTU14865	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
OTU7049	0	0	2	0	7	0	2	0	2	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	1	12	0	9
OTU7655	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	14	0	0	2
OTU20929	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU2654	0	0	1	0	0	0	0	0	0	7	1	157	0	5	1	1	0	0	2	0	0	0	2	3	6	0	0	0	0	0
OTU10985	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	2	0	0	1	0	0	1
OTU10349	0	0	2	0	2	0	0	10	0	2	4	0	0	0	2	0	1	0	0	4	0	1	1	1	0	0	2	0	0	4
OTU11604	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1
OTU7088	0	0	2	0	1	0	0	3	0	0	1	0	0	3	1	0	0	0	0	1	0	5	0	1	6	1	5	6	0	4
OTU22575	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU15100	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU16561	0	0	1	0	0	0	1	0	2	3	0	0	0	0	0	0	0	0	0	2	0	5	0	1	1	0	1	2	1	0
OTU22848	0	0	2	0	1	1	2	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	1	0
OTU6117	0	0	4	0	7	0	1	10	0	0	4	0	0	0	3	1	5	0	9	43	0	1	1	0	8	0	7	0	0	5
OTU7224	0	0	3	1	5	0	0	0	14	0	1	0	0	0	0	1	3	0	0	0	0	0	3	0	3	1	0	0	11	0
OTU5837	0	0	1	0	2	0	0	0	0	0	39	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	3	0	0	1
OTU3855	0	0	1	0	4	0	0	5	0	0	0	1	0	13	39	0	8	0	0	7	0	0	1	0	0	0	3	0	2	39
OTU10451	0	0	4	7	0	0	1	0	2	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU10101	0	0	1	8	1	0	4	0	5	1	1	0	0	0	9	0	1	0	0	0	1	1	0	9	0	6	2	1	4	0
OTU8022	0	0	2	0	0	22	0	4	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0	15	0	1
OTU25654	0	0	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	0	2	0	0	2	0	6	0	0	1
OTU26596	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU25993	0	0	1	0	1	1	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU23103	0	0	3	0	3	0	0	0	0	3	4	0	0	7	1	0	2	4	0	1	8	0	5	1	9	0	4	0	0	0
OTU14655	0	0	1	0	0	1	1	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU28189	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU11605	0	0	2	0	1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0
OTU21961	0	0	2	2	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU12104	0	0	2	0	4	0	0	3	0	1	2	0	0	1	3	0	10	1	2	3	0	0	0	2	2	0	2	0	1	7
OTU15315	0	0	1	10	0	0	7	0	8	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0
OTU26375	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU20301	0	0	1	0	6	0	1	1	0	0	0	1	0	1	2	1	0	5	0	11	32	0	0	0	1	0	5	0	0	0
OTU8785	0	0	1	0	7	0	0	9	3	12	0	1	0	0	1	0	4	0	15	11	0	1	0	0	0	0	1	0	0	4
OTU7759	0	0	3	0	4	0	0	1	0	2	0	0	0	1	4	0	1	0	1	1	0	3	0	3	3	0	0	0	0	2
OTU6762	0	0	1	0	6	0	1	0	4	3	2	4	0	0	1	20	4	0	1	0	1	1	0	0	0	1	1	0	1	0
OTU16355	0	0	1	1	1	0	0	0	2	3	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0
OTU6683	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	2	4	0	0	0	11	0	18	0	0	0	0	0	4
OTU22966	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU7250	0	0	3	1	2	0	0	0	0	2	0	1	0	0	13	0	0	0	0	0	0	9	0	1	1	0	1	1	2	4
OTU28215	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU22355	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU26373	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU26042	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU24679	0	0	2	0	2	0	0	0	0	4	0	0	0	0	1	1	9	0	0	0	0	6	0	3	0	0	0	0	3	2
OTU13329	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0
OTU17818	0	0	1	0	2	0	0	0	0	5	0	1	0	0	1	0	0	0	1	8	0	1	0	0	0	0	0	0	0	0
OTU9902	0	0	1	4	0	3	0	2	4	0	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	1	0	0
OTU5480	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	12	0	0	1	0	14	11	1	0
OTU7424	0	0	1	0	3	0	0	0	0	12	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	7	0
OTU14799	0	0	1	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0
OTU27512	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU5752	0	0	3	0	9	1	2	1	2	3	3	0	0	1	2	19	1	8	0	2	6	15	1	6	1	3	3	4	0	3
OTU10810	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	2
OTU19106	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OTU6962	0	0	4	2	3	0	0	0	0	5	5	3	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0
OTU14335	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	1	0	1
OTU19010	0	0	1	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0
OTU15054	0	0	1	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
OTU26037	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
OTU23175	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0
OTU7934	0	0	1	1	1	0	6	0	12	1	0	0	16	0	0	0	21	0	3	0	2	0	1	0	0	0	0	0	0	0
OTU13301	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU13049	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	8	0	3	1	0	0	1	0	0
OTU6612	0	0	1	0	8	10	0	1	0	0	0	0	0	13	0	60	1	1	5	11	7	2	0	0	0	0	12	0	0	3
OTU23307	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU22053	0	0	3	0	2	0	0	0	0	1	0	0	0	1	1	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0
OTU21912	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU14565	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0
OTU4715	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	1	0	0	4
OTU17946	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0
OTU18764	0	0	7	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0
OTU10188	0	0	1	0	3	0	1	0	1	0	0	0	0	0	3	0	12	0	1	0	0	0	0	0	0	0	2	0	0	4
OTU8421	0	0	2	0	1	0	1	0	0	0	2	0	0	2	10	10	0	0	0	1	0	2	0	0	0	1	11	0	0	4
OTU13831	0	0	2	1	1	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0
OTU14535	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
OTU15896	0	0	1	0	4	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU24759	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU16060	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU19938	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU21233	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU11645	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	0	0
OTU22357	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU13349	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	0	0	0	0	0	1	2
OTU19145	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	4	0	0	0
OTU7780	0	0	1	2	1	0	3	4	0	3	2	0	0	1	0	1	0	0	0	2	3	6	3	1	4	0	1	0	0	0
OTU6632	0	0	1	0	0	0	0	29	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
OTU16511	0	0	1	0	4	1	0	2	0	0	0	0	0	7	0	0	1	14	1	6	0	3	0	1	2	0	6	4	0	2
OTU22837	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
OTU12848	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	5	0	0
OTU19846	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU23152	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
OTU24841	0	0	4	0	0	0	0	0	3	1	4	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
OTU10259	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	11	0	1	1	0	1	0	0	5
OTU22505	0	0	3	1	0	0	2	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU6115	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	3	0	2	2	0	60	0	14	1	0	0	0	0	2
OTU23816	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU23742	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU19891	0	0	3	3	1	9	1	2	12	0	1	0	2	3	0	0	2	0	9	0	3	0	0	0	3	0	1	4	0	0
OTU26059	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU23588	0	0	1	4	4	2	0	4	0	0	2	0	0	11	0	2	45	0	9	0	4	0	0	0	2	0	1	2	1	4
OTU12438	0	0	1	0	1	2	8	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
OTU13844	0	0	4	0	0	0	1	0	4	1	1	4	0	0	0	1	1	0	2	5	0	1	5	0	2	3	3	2	0	0
OTU13169	0	0	1	2	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	1	0	1	2	2	0
OTU7779	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0	0	0	0	0	0	0	0	1	0	0	0
OTU8988	0	0	2	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4
OTU27492	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
OTU13883	0	0	4	0	0	0	0	3	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU17822	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0
OTU23013	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU27567	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1
OTU19523	0	0	2	5	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU27494	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU6372	0	0	2	0	2	0	0	1	2	12	1	12	0	0	0	0	0	0	0	0	0	0	1	0	14	2	6	0	4	0
OTU6874	0	0	3	0	11	6	0	2	0	1	6	2	0	1	0	1	3	0	9	2	1	1	0	0	0	0	1	0	0	1
OTU14104	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU17450	0	0	1	0	0	0	0	0	0	2	0	2	0	4	0	1	0	0	3	0	0	3	0	1	0	0	0	0	0	0
OTU26867	0	0	1	0	5	0	0	0	0	0	0	0	0	1	6	0	0	6	4	5	2	6	0	0	3	1	4	2	0	2
OTU14385	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0
OTU8168	0	0	1	2	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	4
OTU18765	0	0	2	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU26895	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU24750	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU25440	0	0	1	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1	0	4	0	3	0	0	1	0	0	0
OTU13188	0	0	4	0	0	0	0	5	0	1	1	0	0	1	4	1	3	0	2	8	0	0	0	1	1	0	7	1	0	5
OTU15739	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
OTU21295	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0
OTU23046	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	3	0	0
OTU18112	0	0	1	0	1	0	1	0	1	0	0	0	4	0	0	0	0	0	0	5	1	2	1	1	0	0	2	2	0	0
OTU17240	0	0	1	0	1	0	0	0	1	2	0	0	0	3	1	0	0	0	5	2	4	0	32	0	0	0	1	1	0	4
OTU8469	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0
OTU18700	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	1	1	0
OTU22315	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU20078	0	0	1	2	2	0	0	0	1	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
OTU13359	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
OTU7111	0	0	3	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	3	0	8	0	13	0	0	0	0	1	0	0
OTU9722	0	0	1	0	1	0	0	0	0	0	0	0	0	0	9	1	0	0	10	2	0	0	1	0	0	0	5	2	0	1
OTU26988	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0
OTU21966	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1115	0	0	2	0	0	0	36	1	0	0	0	0	0	0	0	0	1	10	197	87	0	35	0	7	79	0	214	9	1	0
OTU7040	0	0	1	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	24	0	2	0	0	0	0	1	0	0	4
OTU21967	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
OTU16161	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU1388	0	0	1	0	6	57	0	1	0	1	0	0	0	1	0	63	0	0	0	385	0	9	0	2	0	0	38	5	0	32
OTU5342	0	0	1	0	0	41	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU18752	0	0	2	0	1	0	1	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	3	0	0	0	1	1	0
OTU8517	0	0	4	0	0	6	0	0	0	0	0	0	0	4	0	0	2	0	0	1	0	0	0	0	3	0	1	2	0	2
OTU19724	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU9224	0	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU15464	0	0	3	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3
OTU27495	0	0	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU11986	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	0	0	1
OTU20140	0	0	1	0	2	0	3	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU26039	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
OTU10807	0	0	1	0	1	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	1	0	0	4	0	0	0	1	1	0
OTU12017	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
OTU19830	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU24773	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU18827	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	3	3	0	0	0	0	0	0
OTU22098	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
OTU12855	0	0	1	0	3	0	0	1	1	1	10	9	5	0	2	6	0	2	0	0	0	0	0	0	0	13	0	0	0	6
OTU15963	0	0	2	0	1	0	0	1	0	0	0	1	0	4	6	0	2	0	2	12	0	0	0	0	0	0	0	0	1	2
OTU24987	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
OTU13718	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	7	2	0	0
OTU15206	0	0	1	0	1	0	0	2	1	4	1	1	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	3	1
OTU12413	0	0	1	1	2	1	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	7	0	0	1	0	0	0	0
OTU13199	0	0	1	0	2	0	0	0	0	2	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU26021	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10706	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0
OTU22302	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	1
OTU9684	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0	1	0	1	0	0	0	0	0	0
OTU8109	0	0	3	0	0	0	1	0	7	20	0	1	0	0	0	1	1	3	32	4	0	15	0	5	17	0	10	5	5	1
OTU26160	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU14368	0	0	2	1	3	0	0	2	1	0	0	0	0	4	3	0	8	0	5	0	0	4	0	0	0	0	1	0	0	0
OTU20519	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0
OTU12403	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1
OTU28000	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	1	0	0	0
OTU5810	0	0	4	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	18	0	7	12	0	2	0	1	3
OTU24778	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU22308	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU21357	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
OTU23208	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU8618	0	0	2	0	3	1	0	0	0	1	0	0	0	0	7	1	2	0	3	15	1	9	0	4	1	0	2	0	2	9
OTU17921	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	2	0	5	0	0	0	0	0	4	0	0
OTU12739	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	15	0	10	0	0	1	0	0	0
OTU6405	0	0	1	1	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0
